road,id,model_type,condition,name,lat,lon,length
N2,1001222,bridge,A,HARIA BOX CULVERT,24.1178998672727,91.310849880808,4.0
N2,1001223,link,NaN,link_LRP111,24.1178998672727,91.310849880808,928.0000000000022
N2,1001224,bridge,B,UNDHIURA P C G BRIDGE,24.1243593059382,91.3167782581947,30.0
N2,1001225,link,NaN,link_LRP112,24.1243593059382,91.3167782581947,1078.000000000004
N2,1001226,bridge,B,DOKHIN BEDHOSA,24.1327827852207,91.3222117568138,25.0
N2,1001227,link,NaN,link_LRP113,24.1327827852207,91.3222117568138,734.0000000000003
N2,1001228,bridge,A,BEGURA 2 PC GIRDER BRIDGE,24.1391103339955,91.3250301847682,40.7
N2,1001229,link,NaN,link_LRP114,24.1391103339955,91.3250301847682,1022.3000000000022
N2,1001230,bridge,A,BEGURGA 1 PC GIRDER BRIDGE,24.1440329295154,91.3335726396475,22.8
N2,1001231,link,NaN,link_LRP115,24.1440329295154,91.3335726396475,878.1999999999963
N2,1001232,bridge,B,WORLDKOAL CULVERT,24.1463656258358,91.3420528395136,2.0
N2,1001233,link,NaN,link_LRP116,24.1463656258358,91.3420528395136,205.9999999999984
N2,1001234,bridge,A,JAGADISHPUR,24.1468901205607,91.3440217214953,4.866666666666666
N2,1001235,link,NaN,link_LRP117,24.1468901205607,91.3440217214953,1063.1333333333312
N2,1001236,bridge,A,JAGADISHPUR 2 BOX CULVERT,24.1545094189265,91.3487842322033,6.609999999999999
N2,1001237,intersection,NaN,IS_N2N204,24.1514303706397,91.3500864025722,20.0
N2,1001238,link,NaN,link_LRP118,24.1545094189265,91.3487842322033,1242.3899999999953
N2,1001239,bridge,A,NARAONPUR CULVERT,24.1656872448275,91.3490274,5.8999999999999995
N2,1001240,link,NaN,link_LRP119,24.1656872448275,91.3490274,694.1000000000029
N2,1001241,bridge,A,ITAKHOLA CULVERT,24.1720276505154,91.3490552,2.9000000000000004
N2,1001242,link,NaN,link_LRP120,24.1720276505154,91.3490552,1161.1000000000013
N2,1001243,bridge,A,BANGADOBA BOX CULVERT,24.1824936827999,91.3501544568,11.22
N2,1001244,link,NaN,link_LRP121,24.1824936827999,91.3501544568,984.7799999999951
N2,1001245,bridge,A,PATONPUR,24.1914097549132,91.3505278,4.859999999999999
N2,1001246,link,NaN,link_LRP122,24.1914097549132,91.3505278,914.1400000000111
N2,1001247,bridge,A,NOWA PARA BOX CULVERT,24.1995860414918,91.3511658801864,4.0625
N2,1001248,link,NaN,link_LRP123,24.1995860414918,91.3511658801864,1072.9374999999982
N2,1001249,bridge,A,SHAPUR,24.2085601744827,91.3544752496551,16.4
N2,1001250,link,NaN,link_LRP124,24.2085601744827,91.3544752496551,1096.5999999999995
N2,1001251,bridge,A,HORITOLA BOX CULVERT,24.2166045893846,91.3608968426153,5.625
N2,1001252,link,NaN,link_LRP125,24.2166045893846,91.3608968426153,831.3750000000033
N2,1001253,bridge,A,SHIBPUR BOX CULVERT,24.223148515736,91.3647176883248,5.25
N2,1001254,link,NaN,link_LRP126,24.223148515736,91.3647176883248,1063.7499999999884
N2,1001255,bridge,A,SHIBPUR BOX CULVERT,24.2324161,91.3672956666666,1.6666666666666667
N2,1001256,link,NaN,link_LRP127,24.2324161,91.3672956666666,864.333333333333
N2,1001257,bridge,A,RIAZ NAGAR BOX CULVERT,24.240104416129,91.3690145280397,4.05
N2,1001258,link,NaN,link_LRP128,24.240104416129,91.3690145280397,959.9499999999987
N2,1001259,bridge,A,JAJPUR BOX CULVERT,24.2483684288571,91.3715551882857,2.6999999999999997
N2,1001260,link,NaN,link_LRP129,24.2483684288571,91.3715551882857,1060.3000000000166
N2,1001261,bridge,A,CHARA BOX CULVERT,24.2565296885386,91.376727700573,3.25
N2,1001262,link,NaN,link_LRP130,24.2565296885386,91.376727700573,1123.7499999999811
N2,1001263,bridge,B,GORIPUR BOX CULVERT,24.26536022,91.3820406225454,2.3
N2,1001264,link,NaN,link_LRP131,24.26536022,91.3820406225454,1235.6999999999996
N2,1001265,bridge,A,LEVEL CROSING BOX CULVERT,24.2711294189003,91.3898493161512,2.6666666666666665
N2,1001266,link,NaN,link_LRP132,24.2711294189003,91.3898493161512,1321.3333333333455
N2,1001267,bridge,A,Shutan Bazar Bridge,24.2751897880083,91.401614395099,83.3
N2,1001268,link,NaN,link_LRP133,24.2751897880083,91.401614395099,376.70000000000795
N2,1001269,bridge,A,SATANKONADI BRIDGE,24.2773317548387,91.4055143225806,2.566666666666667
N2,1001270,link,NaN,link_LRP134,24.2773317548387,91.4055143225806,1167.433333333321
N2,1001271,bridge,A,NURPUR CULVERT,24.2814709744868,91.4156858947214,3.4000000000000004
N2,1001272,link,NaN,link_LRP135,24.2814709744868,91.4156858947214,1821.600000000017
N2,1001273,bridge,A,BORCLAR CULVERT,24.2803280718,91.4334974258,12.5
N2,1001274,link,NaN,link_LRP137,24.2803280718,91.4334974258,1002.4999999999864
N2,1001275,bridge,A,BORCHAR,24.2775398508474,91.4426206203389,2.6
N2,1001276,link,NaN,link_LRP138,24.2775398508474,91.4426206203389,1002.3999999999954
N2,1001277,bridge,A,BISHOROAH BOX CULVERT,24.2708890745341,91.4493102099378,2.35
N2,1001278,link,NaN,link_LRP139,24.2708890745341,91.4493102099378,1001.6499999999907
N2,1001279,bridge,A,WORLD ROAD CULVERT,24.2664690763527,91.4570746332665,2.1
N2,1001280,link,NaN,link_LRP140,24.2664690763527,91.4570746332665,1128.9000000000003
N2,1001281,bridge,A,BIRAM CHAR BOX CULVERT,24.26701275314,91.4681518884058,1.6
N2,1001282,link,NaN,link_LRP141,24.26701275314,91.4681518884058,978.4000000000182
N2,1001283,bridge,C,Shaistaganj Bridge,24.2682615092063,91.477247111746,217.25
N2,1001284,intersection,NaN,IS_N2N204,24.2674224212698,91.47709577809519,20.0
N2,1001285,link,NaN,link_LRP142,24.2682615092063,91.477247111746,1312.7500000000011
N2,1001286,bridge,A,ADDIPASHA R C C BRIDGE,24.2788063459787,91.4859254584218,27.0
N2,1001287,link,NaN,link_LRP143,24.2788063459787,91.4859254584218,1206.9999999999804
N2,1001288,bridge,C,BASHUINA BOX CULVERT,24.2849281019125,91.4960359530054,7.3
N2,1001289,link,NaN,link_LRP145,24.2849281019125,91.4960359530054,923.7000000000116
N2,1001290,bridge,A,BAINA BOX CULVERT,24.2894247427046,91.5037113124555,2.0
N2,1001291,link,NaN,link_LRP146,24.2894247427046,91.5037113124555,1014.9999999999959
N2,1001292,bridge,A,JOYPUR BOX CULVERT,24.2957942312101,91.5105355840764,6.866666666666666
N2,1001293,intersection,NaN,IS_N2N207,24.296679770150497,91.51209354658366,20.0
N2,1001294,link,NaN,link_LRP147,24.2957942312101,91.5105355840764,1066.133333333341
N2,1001295,bridge,A,RUPSANKAR BOX CULVERT,24.3044037630188,91.5151219766037,1.75
N2,1001296,link,NaN,link_LRP148,24.3044037630188,91.5151219766037,1006.2500000000098
N2,1001297,bridge,A,CHARGUY BOX CULVEFRT,24.3110669081545,91.5207181905579,7.15
N2,1001298,link,NaN,link_LRP149,24.3110669081545,91.5207181905579,1326.8499999999747
N2,1001299,bridge,A,DOWLOTPUR PC BRIDGE,24.3203282296367,91.5287664185468,41.0
N2,1001300,link,NaN,link_LRP150,24.3203282296367,91.5287664185468,507.0000000000018
N2,1001301,bridge,A,TOLAMPUR BOX CULVERT,24.3247602855072,91.5311234110144,7.2
N2,1001302,link,NaN,link_LRP151,24.3247602855072,91.5311234110144,1089.8000000000084
N2,1001303,bridge,A,JANJJALIA,24.3341146691275,91.5335158554809,4.35
N2,1001304,link,NaN,link_LRP152,24.3341146691275,91.5335158554809,1039.6500000000112
N2,1001305,bridge,A,ISLAMABAD,24.3433336647058,91.5348688464705,2.75
N2,1001306,link,NaN,link_LRP153,24.3433336647058,91.5348688464705,915.2500000000064
N2,1001307,bridge,B,Chalta Bazar Bridge,24.3513919662011,91.5364728952514,30.75
N2,1001308,link,NaN,link_LRP154,24.3513919662011,91.5364728952514,1147.2499999999973
N2,1001309,bridge,A,CHALTA BAZAR BOX CULVERT,24.3603485835164,91.541595982967,9.425
N2,1001310,link,NaN,link_LRP155,24.3603485835164,91.541595982967,1224.5749999999805
N2,1001311,bridge,A,ADITPUR,24.3706725638513,91.5458229199324,19.0
N2,1001312,link,NaN,link_LRP156,24.3706725638513,91.5458229199324,518.0000000000061
N2,1001313,bridge,A,MOSHIDOLONG,24.375087492,91.5479881959999,8.35
N2,1001314,link,NaN,link_LRP157,24.375087492,91.5479881959999,1627.6499999999958
N2,1001315,bridge,A,DOVEREL,24.3880408606965,91.5555251338308,2.6
N2,1001316,link,NaN,link_LRP158,24.3880408606965,91.5555251338308,321.40000000001226
N2,1001317,bridge,A,SHOURATUL,24.3904946851741,91.5572534884577,5.375
N2,1001318,link,NaN,link_LRP159,24.3904946851741,91.5572534884577,1346.6250000000039
N2,1001319,bridge,A,PUTI JURRI,24.4007885722891,91.5637976106024,7.666666666666667
N2,1001320,link,NaN,link_LRP160,24.4007885722891,91.5637976106024,738.3333333333143
N2,1001321,bridge,A,PUTA JURI SCHOOL,24.4074136345454,91.5649167,4.6000000000000005
N2,1001322,link,NaN,link_LRP161,24.4074136345454,91.5649167,1050.400000000007
N2,1001323,bridge,A,RAJSURAT BOX CULVERT,24.4167952587234,91.5661546906383,11.5
N2,1001324,link,NaN,link_LRP162,24.4167952587234,91.5661546906383,933.4999999999932
N2,1001325,bridge,A,SUCK CHAR BOX CULVERT,24.4250990697841,91.5681423769784,2.45
N2,1001326,link,NaN,link_LRP163,24.4250990697841,91.5681423769784,1244.550000000014
N2,1001327,bridge,A,BROCHAR BOX CULVERT,24.4361217182481,91.5690115372262,8.0
N2,1001328,link,NaN,link_LRP164,24.4361217182481,91.5690115372262,709.9999999999893
N2,1001329,bridge,B,Rokonpur Bridge,24.4424559766773,91.5699314031948,7.575
N2,1001330,link,NaN,link_LRP165,24.4424559766773,91.5699314031948,912.4250000000159
N2,1001331,bridge,A,BURIMA BOX CULVERT,24.4506177055172,91.5717224827586,4.136
N2,1001332,link,NaN,link_LRP166,24.4506177055172,91.5717224827586,1170.863999999983
N2,1001333,bridge,A,BOROKADI BOX CULVERT,24.4608792840455,91.5743585863247,20.8
N2,1001334,link,NaN,link_LRP167,24.4608792840455,91.5743585863247,1062.1999999999985
N2,1001335,bridge,B,Paniunda Bridge,24.4704585597122,91.5737849,13.85
N2,1001336,link,NaN,link_LRP168,24.4704585597122,91.5737849,755.1500000000054
N2,1001337,bridge,A,KURAGU BOX CULVERT,24.4770775101123,91.575464475,2.466666666666667
N2,1001338,link,NaN,link_LRP169,24.4770775101123,91.575464475,977.5333333333231
N2,1001339,bridge,A,SATAIHUL,24.4854467548387,91.5780233379032,4.844444444444445
N2,1001340,link,NaN,link_LRP170,24.4854467548387,91.5780233379032,1011.1555555555751
N2,1001341,bridge,A,MARAURA,24.4941079181818,91.5806043467532,3.1
N2,1001342,link,NaN,link_LRP171,24.4941079181818,91.5806043467532,1031.8999999999967
N2,1001343,bridge,A,DEWPARA CULVERT,24.502660242236,91.5841392236024,5.08
N2,1001344,link,NaN,link_LRP172,24.502660242236,91.5841392236024,1188.9199999999885
N2,1001345,bridge,A,KANDIGOAN,24.5131358463013,91.5854254884931,8.866666666666667
N2,1001346,link,NaN,link_LRP173,24.5131358463013,91.5854254884931,924.1333333333545
N2,1001347,bridge,A,AUGON BOX CULVERT,24.5206499878787,91.5894264,2.0
N2,1001348,link,NaN,link_LRP174,24.5206499878787,91.5894264,811.999999999993
N2,1001349,bridge,A,DEVPARA BOXCULVERT,24.5267243202572,91.593348681672,3.0833333333333335
N2,1001350,link,NaN,link_LRP175,24.5267243202572,91.593348681672,1117.9166666666476
N2,1001351,bridge,A,NOLSUZA 2 CULVERT,24.5349371863636,91.5993538681818,2.58
N2,1001352,link,NaN,link_LRP176,24.5349371863636,91.5993538681818,893.420000000015
N2,1001353,bridge,A,SHADARGHAT 1,24.5413243013636,91.604426920909,63.76666666666667
N2,1001354,link,NaN,link_LRP177,24.5413243013636,91.604426920909,1342.2333333333393
N2,1001355,bridge,A,VHARDEV CULVERT,24.5538117333333,91.6051327222222,1.5
N2,1001356,link,NaN,link_LRP178,24.5538117333333,91.6051327222222,712.4999999999986
N2,1001357,bridge,A,BANAODAB GUPLAR BRIDGE,24.5599036621621,91.603326676167,12.0
N2,1001358,link,NaN,link_LRP179,24.5599036621621,91.603326676167,888.0000000000057
N2,1001359,bridge,B,Ratunpur -3 Bridge,24.5692888569444,91.6028545361111,8.0
N2,1001360,link,NaN,link_LRP180,24.5692888569444,91.6028545361111,1212.9999999999752
N2,1001361,bridge,A,RUSTOM PUR RCC GIRDER BRIDGE,24.5795099869426,91.5983351140127,24.5
N2,1001362,link,NaN,link_LRP181,24.5795099869426,91.5983351140127,792.5000000000073
N2,1001363,bridge,A,anukandi,24.5863819365079,91.6001921190476,3.3433333333333337
N2,1001364,link,NaN,link_LRP182,24.5863819365079,91.6001921190476,987.6566666666805
N2,1001365,bridge,A,AUSKANDI BOX CULVERT,24.5941786179054,91.6034229986486,3.0666666666666664
N2,1001366,link,NaN,link_LRP183,24.5941786179054,91.6034229986486,1404.9333333333204
N2,1001367,bridge,A,Minazpur Bridge,24.5998860326271,91.6147355582627,38.0
N2,1001368,link,NaN,link_LRP184,24.5998860326271,91.6147355582627,484.99999999999613
N2,1001369,bridge,A,MIRAZPUR 1,24.6037571176991,91.6174350115044,5.1
N2,1001370,link,NaN,link_LRP185,24.6037571176991,91.6174350115044,1030.9000000000015
N2,1001371,bridge,A,JALALPUR,24.6097583136738,91.6253431018121,18.4
N2,1001372,link,NaN,link_LRP186,24.6097583136738,91.6253431018121,1900.600000000011
N2,1001373,bridge,A,Chaar Nopul Bridge,24.6129601403448,91.6428255248275,15.0
N2,1001374,link,NaN,link_LRP187,24.6129601403448,91.6428255248275,741.0000000000002
N2,1001375,bridge,A,PATUA ADARSHAW BOX CULVERT,24.6140745760432,91.6500632007727,9.3
N2,1001376,link,NaN,link_LRP188,24.6140745760432,91.6500632007727,915.699999999983
N2,1001377,bridge,B,Aminnagar Bridge,24.6165611634751,91.6587526595744,30.0
N2,1001378,link,NaN,link_LRP189,24.6165611634751,91.6587526595744,1314.0000000000225
N2,1001379,bridge,A,Gram Sherpur Bridge,24.6233028570786,91.6693503512359,16.75
N2,1001380,link,NaN,link_LRP190,24.6233028570786,91.6693503512359,383.24999999997726
N2,1001381,bridge,A,SHERPWR BOX CULVERT,24.6248020161764,91.6728787911764,4.0
N2,1001382,intersection,NaN,IS_N2N207,24.623715025193448,91.6754851166408,20.0
N2,1001383,link,NaN,link_LRP191,24.6248020161764,91.6728787911764,802.0000000000116
N2,1001384,bridge,D,Sherpur Bridge,24.6288681188679,91.6784364069182,282.35
N2,1001385,link,NaN,link_LRP192,24.6288681188679,91.6784364069182,1619.650000000015
N2,1001386,bridge,D,Shadipur Bridge,24.6415227408637,91.6903787815061,159.85
N2,1001387,link,NaN,link_LRP193,24.6415227408637,91.6903787815061,921.1499999999888
N2,1001388,bridge,A,Katen Bridge,24.648407840904,91.6977646660419,25.5
N2,1001389,link,NaN,link_LRP194,24.648407840904,91.6977646660419,1317.4999999999893
N2,1001390,bridge,A,BAGUMPUR,24.656635385,91.70714688125,2.0
N2,1001391,link,NaN,link_LRP196,24.656635385,91.70714688125,815.0000000000073
N2,1001392,bridge,C,Firozpur Bridge,24.662780118644,91.7113457974576,62.5
N2,1001393,link,NaN,link_LRP197,24.662780118644,91.7113457974576,888.4999999999934
N2,1001394,bridge,A,ONISH MILL,24.6706609685434,91.7150836848225,22.0
N2,1001395,link,NaN,link_LRP198,24.6706609685434,91.7150836848225,909.0000000000116
N2,1001396,bridge,A,FASTAM BOX CUL,24.6772225292307,91.7206583672527,10.233333333333333
N2,1001397,link,NaN,link_LRP199,24.6772225292307,91.7206583672527,1062.7666666666742
N2,1001398,bridge,A,BROMMON GRAM,24.6859501977011,91.7242745666666,13.75
N2,1001399,link,NaN,link_LRP200,24.6859501977011,91.7242745666666,860.2499999999952
N2,1001400,bridge,A,BRAMMOR GRAME BOX CULVERT,24.6935754,91.7258301636363,2.25
N2,1001401,link,NaN,link_LRP201,24.6935754,91.7258301636363,1096.7499999999895
N2,1001402,bridge,A,GOYALA BAZAR,24.7027914109439,91.7295576326949,3.0
N2,1001403,link,NaN,link_LRP202,24.7027914109439,91.7295576326949,1148.0000000000105
N2,1001404,bridge,A,GOYNAGAT BOXCULVERT,24.7097024171428,91.738036475238,8.2
N2,1001405,link,NaN,link_LRP203,24.7097024171428,91.738036475238,2113.7999999999856
N2,1001406,bridge,A,TAJPUR BAZAR BOX,24.7227593736585,91.7528962439024,3.0
N2,1001407,link,NaN,link_LRP205,24.7227593736585,91.7528962439024,1081.0000000000032
N2,1001408,bridge,A,CHANDPUR BOX CULVERT,24.7285208517241,91.7615312862068,7.2
N2,1001409,link,NaN,link_LRP206,24.7285208517241,91.7615312862068,698.8000000000172
N2,1001410,bridge,A,SIMMANPUR BOX CULVERT,24.732333847826,91.7670452086956,4.125
N2,1001411,link,NaN,link_LRP207,24.732333847826,91.7670452086956,1694.8749999999839
N2,1001412,bridge,A,MOHAMMAD PUR CULVERT,24.74391392,91.7769755514285,2.0
N2,1001413,link,NaN,link_LRP209,24.74391392,91.7769755514285,1067.0000000000168
N2,1001414,bridge,A,DAYA MIR BOX CULVERT,24.7526231378378,91.7814715783783,1.5
N2,1001415,link,NaN,link_LRP210,24.7526231378378,91.7814715783783,966.4999999999893
N2,1001416,bridge,A,DAYAMIR BOX CULVERT,24.7609523557863,91.783856277448,3.533333333333333
N2,1001417,link,NaN,link_LRP211,24.7609523557863,91.783856277448,1993.4666666666524
N2,1001418,bridge,A,FURRA BAZAR CULVERT,24.7788268613259,91.7839060475138,2.0
N2,1001419,link,NaN,link_LRP213,24.7788268613259,91.7839060475138,1284.0000000000014
N2,1001420,bridge,A,KURRZ BAZAR BOX CULVERT,24.789298916129,91.7878536193548,2.0
N2,1001421,link,NaN,link_LRP214,24.789298916129,91.7878536193548,834.0000000000127
N2,1001422,bridge,C,NAZIR BAZAR,24.7963586838095,91.7895549352381,12.4
N2,1001423,link,NaN,link_LRP215,24.7963586838095,91.7895549352381,1033.5999999999922
N2,1001424,bridge,A,KUTUB PUR BOX CULVERT,24.8056164772946,91.7907001164251,2.5
N2,1001425,link,NaN,link_LRP216,24.8056164772946,91.7907001164251,804.5000000000164
N2,1001426,bridge,A,ROSID PUR BOX CULVERT,24.8118056,91.7924163,18.6
N2,1001427,link,NaN,link_LRP217,24.8118056,91.7924163,2610.399999999991
N2,1001428,bridge,A,LALA BAZAR START,24.8267532138107,91.8130337410486,2.5
N2,1001429,link,NaN,link_LRP219,24.8267532138107,91.8130337410486,1334.499999999989
N2,1001430,bridge,B,LALA BAZAR,24.836285,91.820322590909,11.8
N2,1001431,link,NaN,link_LRP220,24.836285,91.820322590909,466.20000000000863
N2,1001432,bridge,A,LALA BAZAR,24.8403764712074,91.821767695356,2.0
N2,1001433,link,NaN,link_LRP221,24.8403764712074,91.821767695356,978.9999999999945
N2,1001434,bridge,B,LALA BAZAR,24.8484997,91.8255271,3.0
N2,1001435,link,NaN,link_LRP222,24.8484997,91.8255271,548.9999999999925
N2,1001436,bridge,B,LALA BAZAR,24.8515227408602,91.8295664935484,12.2
N2,1001437,link,NaN,link_LRP223,24.8515227408602,91.8295664935484,1185.8000000000075
N2,1001438,bridge,A,KETLIL CULVERT,24.858334828421,91.8383490852631,3.0
N2,1001439,link,NaN,link_LRP224,24.858334828421,91.8383490852631,902.0000000000011
N2,1001440,bridge,A,Teli Bazar Bridge,24.86088336,91.84667744,21.4
N2,1001441,link,NaN,link_LRP225,24.86088336,91.84667744,1581.6000000000085
N2,1001442,bridge,A,CHANDRIPUR,24.8681134864406,91.8599726838983,1.5
N2,1001443,link,NaN,link_LRP226,24.8681134864406,91.8599726838983,360.49999999999477
N2,1001444,bridge,B,FIRUS PUR 1,24.8692639999999,91.8631159935999,4.5
N2,1001445,link,NaN,link_LRP227,24.8692639999999,91.8631159935999,1499.4999999999907
N2,1001446,bridge,A,SYHAT RAIL LINE OVER BRIDGE,24.8772216,91.8736601789473,21.0
N2,1001447,intersection,NaN,IS_N2N208,24.87765246666665,91.8744967561403,20.0
N2,1001448,link,NaN,link_LRP228,24.8772216,91.8736601789473,404.00000000001137
N2,1001449,bridge,A,KADAMTALY CULVERT,24.878804890909,91.8772392090909,153.85
N2,1001450,link,NaN,link_LRP229,24.878804890909,91.8772392090909,937.1500000000082
N2,1001451,bridge,A,SUCLTY BOX CULVERT,24.8875050368421,91.8804856543859,6.8999999999999995
N2,1001452,link,NaN,link_LRP230,24.8875050368421,91.8804856543859,1054.0999999999785
N2,1001453,bridge,A,MIRA BAZAR CULVERT,24.8950870496503,91.8800680979021,4.475
N2,1001454,link,NaN,link_LRP231,24.8950870496503,91.8800680979021,1837.525000000013
N2,1001455,bridge,A,TILA GOR BOX CULVERT,24.8951960540689,91.8978414295172,4.05
N2,1001456,link,NaN,link_LRP233,24.8951960540689,91.8978414295172,1864.9499999999998
N2,1001457,bridge,A,ISLAM PUR BOX CULVERT,24.9004838676142,91.9141317310659,2.0
N2,1001458,link,NaN,link_LRP234,24.9004838676142,91.9141317310659,597.9999999999943
N2,1001459,bridge,A,CHAMILI BAG BOX CULVERT,24.9034995254545,91.9192233272727,6.0
N2,1001460,link,NaN,link_LRP235,24.9034995254545,91.9192233272727,647.9999999999964
N2,1001461,bridge,C,Hatim Para Bridge,24.9068333,91.9244993,8.925
N2,1001462,link,NaN,link_LRP236,24.9068333,91.9244993,1450.0750000000032
N2,1001463,bridge,A,KHASDIMNAGAR,24.9132963487096,91.9367811967741,11.7
N2,1001464,link,NaN,link_LRP237,24.9132963487096,91.9367811967741,871.3000000000097
N2,1001465,bridge,C,BEEIK ALAKA BRIDGE,24.9152799929824,91.9479415416666,9.0
N2,1001466,link,NaN,link_LRP238,24.9152799929824,91.9479415416666,439.0000000000075
N2,1001467,bridge,A,KHIDIR PUR BOX CULVERT,24.9162917,91.949548275,3.0
N2,1001468,link,NaN,link_LRP239,24.9162917,91.949548275,1010.9999999999816
N2,1001469,bridge,A,HATIMA BOX CULVERT,24.9198326352941,91.9586813941176,10.2
N2,1001470,link,NaN,link_LRP240,24.9198326352941,91.9586813941176,1648.8000000000202
N2,1001471,bridge,B,PILOR CHAK BOX CULVERT,24.9295749546341,91.9708663039024,7.725
N2,1001472,link,NaN,link_LRP241,24.9295749546341,91.9708663039024,974.2749999999993
N2,1001473,bridge,A,BOTESSOR BOX CULVERT,24.9343602183673,91.9792028897959,3.0
N2,1001474,link,NaN,link_LRP242,24.9343602183673,91.9792028897959,583.9999999999891
N2,1001475,bridge,A,PULI BOX CULVERT,24.9368928547788,91.9842870291012,7.625
N2,1001476,link,NaN,link_LRP243,24.9368928547788,91.9842870291012,2450.374999999998
N2,1001477,bridge,A,THAKURRAMATI BOX CULVERT,24.9489321688073,92.0036719862385,3.0
N2,1001478,link,NaN,link_LRP245,24.9489321688073,92.0036719862385,510.00000000000523
N2,1001479,bridge,A,THAKURAMATI BOX CULVERT,24.9519106109204,92.0074059307332,6.575
N2,1001480,link,NaN,link_LRP246,24.9519106109204,92.0074059307332,1777.4249999999918
N2,1001481,bridge,A,KHAN BAGAN,24.9632171586933,92.0188172012644,6.5
N2,1001482,link,NaN,link_LRP247,24.9632171586933,92.0188172012644,549.5000000000116
N2,1001483,bridge,A,PANI CHARA,24.9644971973634,92.0240449506591,9.0
N2,1001484,link,NaN,link_LRP248,24.9644971973634,92.0240449506591,1313.0000000000027
N2,1001485,bridge,A,OMON PUR,24.972570427972,92.0327027454545,6.85
N2,1001486,link,NaN,link_LRP249,24.972570427972,92.0327027454545,327.15000000000316
N2,1001487,bridge,A,OMON PUR,24.9749405475138,92.0346165762431,3.0
N2,1001488,link,NaN,link_LRP250,24.9749405475138,92.0346165762431,978.9999999999993
N2,1001489,bridge,A,HORIPUR,24.9832139243421,92.0378282486842,4.5
N2,1001490,link,NaN,link_LRP251,24.9832139243421,92.0378282486842,883.4999999999768
N2,1001491,bridge,A,Haripur Bridge,24.9895894535353,92.0422564333333,90.8
N2,1001492,link,NaN,link_LRP252,24.9895894535353,92.0422564333333,1445.2000000000014
N2,1001493,bridge,B,Korish Bridge,25.0015666421903,92.0479688080789,82.0
N2,1001494,link,NaN,link_LRP253,25.0015666421903,92.0479688080789,1866.0000000000075
N2,1001495,bridge,B,SALI RCC GIDER BRIDGE,25.0141111,92.0612778,36.3
N2,1001496,link,NaN,link_LRP255,25.0141111,92.0612778,1950.7000000000232
N2,1001497,bridge,C,Goyali Bridge,25.0290827,92.0718327,36.0
N2,1001498,link,NaN,link_LRP257,25.0290827,92.0718327,1459.999999999981
N2,1001499,bridge,B,Damri Bridge,25.0372252050968,92.0833473986748,55.5
N2,1001500,link,NaN,link_LRP258,25.0372252050968,92.0833473986748,1680.49999999999
N2,1001501,bridge,A,DIGIR PAR,25.0477883214484,92.0958326793871,12.4
N2,1001502,link,NaN,link_LRP260,25.0477883214484,92.0958326793871,803.600000000031
N2,1001503,bridge,A,DAMA BOX CULVERT,25.0529755195804,92.1015661610722,7.6
N2,1001504,link,NaN,link_LRP261,25.0529755195804,92.1015661610722,784.3999999999731
N2,1001505,bridge,A,borbos bazer,25.0586850830769,92.106074796923,9.1
N2,1001506,link,NaN,link_LRP262,25.0586850830769,92.106074796923,1070.8999999999842
N2,1001507,bridge,B,Darbast Bazar Bridge,25.0675549,92.1106389,21.75
N2,1001508,link,NaN,link_LRP263,25.0675549,92.1106389,1027.250000000035
N2,1001509,bridge,A,DORPOS SUBMARCH,25.0766582960199,92.1135224439801,3.0
N2,1001510,link,NaN,link_LRP264,25.0766582960199,92.1135224439801,713.9999999999845
N2,1001511,bridge,A,SARI GHAT,25.0828494919753,92.1154439123456,21.4
N2,1001512,link,NaN,link_LRP265,25.0828494919753,92.1154439123456,1036.5999999999926
N2,1001513,bridge,B,Sari Ghat Bridge,25.0918993080851,92.1178653685106,190.5
N2,1001514,link,NaN,link_LRP266,25.0918993080851,92.1178653685106,1031.49999999998
N2,1001515,bridge,B,ERABOTY,25.1029213910714,92.1184266866071,26.0
N2,1001516,link,NaN,link_LRP267,25.1029213910714,92.1184266866071,554.0000000000409
N2,1001517,bridge,A,SUBMARGE CULVERT,25.1081533094059,92.1187541410891,3.0
N2,1001518,link,NaN,link_LRP268,25.1081533094059,92.1187541410891,1937.999999999974
N2,1001519,bridge,A,BORO GUNG STEEL BEAM AND RCC SLAB,25.1249710101538,92.116456976,87.2
N2,1001520,link,NaN,link_LRP269,25.1249710101538,92.116456976,610.8000000000359
N2,1001521,bridge,A,Lamapara Bridge,25.1294521534883,92.1194551408637,23.9
N2,1001522,link,NaN,link_LRP270,25.1294521534883,92.1194551408637,1100.0999999999667
N2,1001523,bridge,A,CHING GIL STEEL BEAM AND RCC SLAB,25.1380087150862,92.1200254556034,79.0
N2,1001524,link,NaN,link_LRP271,25.1380087150862,92.1200254556034,214.99999999998272
N2,1001525,bridge,A,MUKTTAR PUR RCC GIDER BRIDGE,25.1403573876923,92.1197852261538,14.4
N2,1001526,link,NaN,link_LRP272,25.1403573876923,92.1197852261538,1419.6000000000258
N2,1001527,bridge,B,BILAY MORE STEEL BEAM AND RCC SLAB,25.1489450385852,92.1131659401929,63.5
N2,1001528,link,NaN,link_LRP273,25.1489450385852,92.1131659401929,419.5000000000041
N2,1001529,bridge,A,Rang Pani Bridge,25.1519097416666,92.1089375,33.666666666666664
N2,1001530,link,NaN,link_LRP274,25.1519097416666,92.1089375,1113.3333333333246
